3.165638E0,7.605191E0,-1.286355E0
3.198961E0,7.567311E0,-1.077371E0
3.232283E0,7.533390E0,-1.183876E0
3.265606E0,7.488411E0,-1.097545E0
3.298928E0,7.460244E0,-1.272297E0
3.332251E0,7.403619E0,-1.273963E0
3.365573E0,7.375340E0,-1.008451E0
3.398896E0,7.336411E0,-1.477449E0
3.432218E0,7.276876E0,-1.241385E0
3.465541E0,7.253679E0,-1.144672E0
3.498863E0,7.200589E0,-1.563945E0
3.532186E0,7.149450E0,-1.512970E0
3.565508E0,7.099757E0,-1.018321E0
3.598831E0,7.081584E0,-1.063332E0
3.632153E0,7.028891E0,-8.409667E-1
3.665476E0,7.025537E0,-8.804469E-1
3.698798E0,6.970214E0,-1.925837E0
3.732121E0,6.897190E0,-2.325237E0
3.765444E0,6.815249E0,-9.776890E-1
3.798766E0,6.832032E0,-1.298706E0
3.832089E0,6.728696E0,-9.425244E-1
3.865411E0,6.769217E0,-9.090939E-1
3.898734E0,6.668110E0,-8.608423E-1
3.932056E0,6.711846E0,-6.493528E-1
3.965379E0,6.624834E0,-2.864062E0
3.998701E0,6.520971E0,-2.597411E0
4.032024E0,6.451729E0,-1.038964E0
4.065346E0,6.451729E0,-0.000000E0
4.098669E0,6.451729E0,-1.038964E0
4.131991E0,6.382487E0,-1.038964E0
4.165314E0,6.382487E0,-5.194822E-1
4.198636E0,6.347866E0,-5.194822E-1
4.231959E0,6.347866E0,-1.038964E0
4.265281E0,6.278625E0,3.988735E-2
4.298604E0,6.350525E0,-1.298706E0
4.331926E0,6.192072E0,-8.784129E-1
4.365249E0,6.291983E0,1.476647E0
4.398571E0,6.290484E0,-1.063717E0
4.431894E0,6.221091E0,-1.147694E0
4.465216E0,6.213995E0,-1.864003E0
4.498539E0,6.096865E0,-3.186106E0
4.531861E0,6.001657E0,5.790414E-3
4.565184E0,6.097251E0,-7.792233E-1
4.598506E0,5.949726E0,-2.603202E0
4.631829E0,5.923760E0,-7.792233E-1
4.665151E0,5.897795E0,9.369887E-1
4.698474E0,5.986206E0,-9.090939E-1
4.731796E0,5.837208E0,-1.785391E0
4.765119E0,5.867219E0,3.896117E-1
4.798441E0,5.863174E0,-1.619139E0
4.831764E0,5.759311E0,-2.597411E0
4.865086E0,5.690069E0,-1.428576E0
4.898409E0,5.664104E0,-9.090939E-1
4.931731E0,5.629483E0,-1.298706E0
4.965054E0,5.577551E0,-7.792233E-1
4.998376E0,5.577551E0,-1.038964E0
5.031699E0,5.508310E0,
